Ground-truth,frame,xnano,ynano,znano,intensity 
10680,   346, 1915.319, 2172.746, 207.443, 9693.454 
10681,   347, 1915.319, 2172.746, 207.443, 9693.454 
10682,   348, 1915.319, 2172.746, 207.443, 9693.454 
10683,   349, 1915.319, 2172.746, 207.443, 9693.454 
10684,   350, 1915.319, 2172.746, 207.443, 9693.454 
10685,   351, 1915.319, 2172.746, 207.443, 788.306 
10686,  1565, 1947.809, 2194.454, 218.498, 114.200 
10687,  1566, 1947.809, 2194.454, 218.498, 4487.555 
10688,   961, 1916.912, 2189.751, 206.692, 1526.255 
10689,  1368, 1964.119, 2191.177, 211.539, 6503.953 
10690,  1369, 1964.119, 2191.177, 211.539, 1404.300 
10691,  1755, 1909.802, 2178.523, 224.508, 1209.517 
10692,  1756, 1909.802, 2178.523, 224.508, 1423.907 
10693,  2169, 1927.984, 2176.847, 220.288, 321.639 
10694,  2170, 1927.984, 2176.847, 220.288, 9595.435 
10695,  2171, 1927.984, 2176.847, 220.288, 868.621 
10696,  2178, 1927.984, 2176.847, 220.288, 2641.865 
10697,  1428, 1975.177, 2196.428, 214.135, 4028.658 
10698,  1429, 1975.177, 2196.428, 214.135, 1462.837 
10699,  1431, 1975.177, 2196.428, 214.135, 8108.141 
10700,  1432, 1975.177, 2196.428, 214.135, 9737.361 
10701,  1433, 1975.177, 2196.428, 214.135, 9737.361 
10702,  1434, 1975.177, 2196.428, 214.135, 860.766 
10703,   960, 1932.366, 2190.482, 222.238, 7237.829 
10704,   961, 1932.366, 2190.482, 222.238, 3997.051 
10705,   962, 1932.366, 2190.482, 222.238, 2026.585 
10706,  2413, 1955.372, 2188.199, 207.940, 2854.147 
10707,  2414, 1955.372, 2188.199, 207.940, 5652.971 
10708,  2418, 1955.372, 2188.199, 207.940, 2710.632 
10709,  1109, 1925.380, 2174.393, 211.633, 5834.635 
10710,  1110, 1925.380, 2174.393, 211.633, 6227.044 
10711,   871, 1952.762, 2186.588, 203.679, 4079.708 
10712,   872, 1952.762, 2186.588, 203.679, 6314.861 
10713,  1318, 1910.784, 2179.727, 224.875, 661.547 
10714,  1319, 1910.784, 2179.727, 224.875, 9740.232 
10715,  1320, 1910.784, 2179.727, 224.875, 7784.812 
10716,  1322, 1910.784, 2179.727, 224.875, 1704.574 
10717,  1323, 1910.784, 2179.727, 224.875, 1274.010 
10718,  1326, 1910.784, 2179.727, 224.875, 8388.862 
10719,  1327, 1910.784, 2179.727, 224.875, 9740.232 
10720,  1328, 1910.784, 2179.727, 224.875, 5475.591 
10721,  2261, 1920.067, 2183.805, 205.019, 948.156 
10722,  2262, 1920.067, 2183.805, 205.019, 9756.900 
10723,  2263, 1920.067, 2183.805, 205.019, 9756.900 
10724,  2264, 1920.067, 2183.805, 205.019, 5663.011 
10725,  2303, 1913.146, 2186.315, 213.000, 9182.747 
10726,  2304, 1913.146, 2186.315, 213.000, 9788.409 
10727,  2305, 1913.146, 2186.315, 213.000, 5149.956 
10728,   274, 1922.758, 2173.019, 215.884, 8352.321 
10729,   275, 1922.758, 2173.019, 215.884, 3068.036 
10730,   634, 1952.339, 2186.456, 217.629, 1555.400 
10731,   635, 1952.339, 2186.456, 217.629, 2156.125 
10732,   637, 1952.339, 2186.456, 217.629, 6750.813 
10733,   638, 1952.339, 2186.456, 217.629, 8367.121 
10734,   819, 1922.357, 2188.653, 220.234, 1052.825 
10735,   821, 1922.357, 2188.653, 220.234, 4177.338 
10736,   822, 1922.357, 2188.653, 220.234, 9681.866 
10737,   823, 1922.357, 2188.653, 220.234, 9681.866 
10738,   824, 1922.357, 2188.653, 220.234, 9681.866 
10739,   825, 1922.357, 2188.653, 220.234, 1946.607 
10740,   186, 1931.049, 2179.642, 202.592, 5049.433 
10741,   187, 1931.049, 2179.642, 202.592, 5102.075 
10742,  2388, 1935.626, 2192.832, 219.742, 1394.303 
10743,  2389, 1935.626, 2192.832, 219.742, 2580.986 
10744,  2390, 1935.626, 2192.832, 219.742, 2144.977 
10745,  1107, 1972.432, 2190.002, 213.347, 2007.238 
10746,  1108, 1972.432, 2190.002, 213.347, 8214.637 
10747,  2314, 1904.715, 2168.531, 223.337, 148.014 
10748,  1879, 1928.235, 2173.224, 209.534, 7712.653 
10749,  1880, 1928.235, 2173.224, 209.534, 1071.555 
10750,  1608, 1956.499, 2194.981, 201.091, 3882.574 
10751,  1609, 1956.499, 2194.981, 201.091, 9812.697 
10752,  1610, 1956.499, 2194.981, 201.091, 1344.568 
10753,   913, 1914.638, 2170.724, 217.980, 6570.225 
10754,   914, 1914.638, 2170.724, 217.980, 9663.245 
10755,   915, 1914.638, 2170.724, 217.980, 9663.245 
10756,   916, 1914.638, 2170.724, 217.980, 9663.245 
10757,   917, 1914.638, 2170.724, 217.980, 4281.894 
10758,   343, 1908.397, 2169.628, 222.668, 3319.331 
10759,   344, 1908.397, 2169.628, 222.668, 5201.139 
10760,    77, 1928.080, 2183.595, 202.648, 557.699 
10761,  1838, 1905.801, 2167.557, 214.041, 5232.417 
10762,  1765, 1985.326, 2196.248, 207.903, 1705.041 
10763,  1766, 1985.326, 2196.248, 207.903, 9724.699 
10764,  1767, 1985.326, 2196.248, 207.903, 7158.355 
10765,  1761, 1917.542, 2176.956, 207.395, 334.890 
10766,  1763, 1917.542, 2176.956, 207.395, 3553.993 
10767,  1764, 1917.542, 2176.956, 207.395, 9659.834 
10768,  1765, 1917.542, 2176.956, 207.395, 9659.834 
10769,  1766, 1917.542, 2176.956, 207.395, 9659.834 
10770,  1767, 1917.542, 2176.956, 207.395, 9659.834 
10771,  1768, 1917.542, 2176.956, 207.395, 3287.962 
10772,  1452, 1973.238, 2194.017, 211.552, 292.165 
10773,  1453, 1973.238, 2194.017, 211.552, 9683.273 
10774,  1454, 1973.238, 2194.017, 211.552, 8133.972 
10775,   548, 1903.756, 2165.922, 213.292, 1099.616 
10776,   549, 1903.756, 2165.922, 213.292, 100.672 
10777,  1447, 1989.627, 2213.540, 216.000, 2421.088 
10778,   117, 1997.528, 2220.021, 211.760, 6952.153 
10779,   118, 1997.528, 2220.021, 211.760, 9855.253 
10780,   119, 1997.528, 2220.021, 211.760, 8440.160 
10781,   126, 1997.528, 2220.021, 211.760, 1242.427 
10782,   127, 1997.528, 2220.021, 211.760, 8361.968 
10783,   128, 1997.528, 2220.021, 211.760, 9855.253 
10784,   129, 1997.528, 2220.021, 211.760, 9855.253 
10785,   130, 1997.528, 2220.021, 211.760, 9268.270 
10786,   563, 1943.403, 2201.965, 208.963, 2609.293 
10787,   564, 1943.403, 2201.965, 208.963, 1608.088 
10788,   753, 1954.315, 2205.440, 208.330, 8321.877 
10789,   754, 1954.315, 2205.440, 208.330, 4258.677 
10790,   758, 1954.315, 2205.440, 208.330, 2085.051 
10791,   759, 1954.315, 2205.440, 208.330, 3722.661 
10792,  1393, 1980.286, 2201.659, 196.934, 4711.632 
10793,   552, 1952.952, 2200.650, 205.542, 5638.608 
10794,   553, 1952.952, 2200.650, 205.542, 9779.329 
10795,   554, 1952.952, 2200.650, 205.542, 841.335 
10796,  1483, 1965.299, 2209.023, 213.325, 7448.416 
10797,  1486, 1965.299, 2209.023, 213.325, 4645.081 
10798,  1487, 1965.299, 2209.023, 213.325, 9801.330 
10799,  1488, 1965.299, 2209.023, 213.325, 2390.743 
10800,   275, 1944.585, 2201.294, 209.493, 1667.493 
10801,  1347, 1987.956, 2202.035, 198.713, 2736.274 
10802,  1348, 1987.956, 2202.035, 198.713, 9215.299 
10803,  1701, 1998.128, 2217.715, 202.758, 1558.881 
10804,   746, 1949.164, 2202.075, 203.701, 8562.497 
10805,   653, 1968.737, 2211.507, 207.095, 7699.556 
10806,   654, 1968.737, 2211.507, 207.095, 9787.823 
10807,   655, 1968.737, 2211.507, 207.095, 2797.949 
10808,  1672, 1949.394, 2200.981, 215.980, 8096.846 
10809,  1673, 1949.394, 2200.981, 215.980, 4795.833 
10810,  1611, 1995.398, 2214.192, 213.036, 2171.580 
10811,  2336, 1999.186, 2202.242, 204.667, 3496.813 
10812,  2337, 1999.186, 2202.242, 204.667, 2139.254 
10813,   913, 1972.962, 2209.599, 210.409, 2039.796 
10814,  1787, 1971.716, 2212.722, 211.243, 3010.470 
10815,  1788, 1971.716, 2212.722, 211.243, 7104.080 
10816,  1355, 1986.888, 2206.613, 200.102, 2915.305 
10817,  1356, 1986.888, 2206.613, 200.102, 5755.855 
10818,  1357, 1986.888, 2206.613, 200.102, 3843.821 
10819,  2160, 1995.956, 3738.060, 123.359, 10082.435 
10820,  2161, 1995.956, 3738.060, 123.359, 3077.805 
10821,  2366, 1960.699, 3785.028, 133.468, 4928.909 
10822,   460, 1964.591, 3761.834, 140.184, 2417.959 
10823,   461, 1964.591, 3761.834, 140.184, 3233.022 
10824,   410, 1977.082, 3749.017, 144.262, 7828.669 
10825,   411, 1977.082, 3749.017, 144.262, 5900.363 
10826,   414, 1977.082, 3749.017, 144.262, 2691.300 
10827,  1751, 1957.955, 3783.314, 137.231, 5074.820 
10828,  1752, 1957.955, 3783.314, 137.231, 1468.709 
10829,  1756, 1957.955, 3783.314, 137.231, 4358.462 
10830,  1761, 1957.955, 3783.314, 137.231, 8741.128 
10831,  1762, 1957.955, 3783.314, 137.231, 10281.402 
10832,  1763, 1957.955, 3783.314, 137.231, 10281.402 
10833,  1764, 1957.955, 3783.314, 137.231, 7174.147 
10834,  1035, 1989.103, 3728.930, 117.222, 7200.807 
10835,  1036, 1989.103, 3728.930, 117.222, 10015.818 
10836,   680, 1985.153, 3725.479, 133.986, 2365.861 
10837,   681, 1985.153, 3725.479, 133.986, 10304.827 
10838,   682, 1985.153, 3725.479, 133.986, 10109.300 
10839,  2317, 1989.342, 3745.072, 123.593, 6985.730 
10840,  2318, 1989.342, 3745.072, 123.593, 2766.894 
10841,  2319, 1989.342, 3745.072, 123.593, 9785.350 
10842,  2320, 1989.342, 3745.072, 123.593, 9238.459 
10843,   317, 1950.515, 3780.508, 145.901, 6558.419 
10844,  2266, 1946.186, 3782.588, 145.350, 3563.186 
10845,  2267, 1946.186, 3782.588, 145.350, 8990.884 
10846,   710, 1972.808, 3766.865, 130.298, 528.602 
10847,   711, 1972.808, 3766.865, 130.298, 10236.838 
10848,   712, 1972.808, 3766.865, 130.298, 6770.447 
10849,   713, 1972.808, 3766.865, 130.298, 1930.841 
10850,   714, 1972.808, 3766.865, 130.298, 5530.946 
10851,   229, 1964.805, 3767.984, 148.183, 1587.857 
10852,   232, 1964.805, 3767.984, 148.183, 4642.417 
10853,   233, 1964.805, 3767.984, 148.183, 3882.950 
10854,   235, 1964.805, 3767.984, 148.183, 7689.760 
10855,   236, 1964.805, 3767.984, 148.183, 3467.062 
10856,  1878, 1969.131, 3776.557, 135.929, 6148.798 
10857,  1879, 1969.131, 3776.557, 135.929, 10269.855 
10858,  1880, 1969.131, 3776.557, 135.929, 3493.836 
10859,   625, 1988.807, 3749.001, 136.935, 7194.843 
10860,   626, 1988.807, 3749.001, 136.935, 10248.113 
10861,   627, 1988.807, 3749.001, 136.935, 8287.367 
10862,   628, 1988.807, 3749.001, 136.935, 2294.442 
10863,  1234, 1982.134, 3730.787, 121.694, 3991.133 
10864,  1235, 1982.134, 3730.787, 121.694, 1673.552 
10865,  2349, 1983.696, 3729.326, 134.123, 1732.540 
10866,  2350, 1983.696, 3729.326, 134.123, 1045.113 
10867,   766, 1966.850, 3784.374, 148.694, 1218.899 
10868,   548, 1981.275, 3752.117, 144.034, 2736.497 
10869,   549, 1981.275, 3752.117, 144.034, 8159.661 
10870,   552, 1981.275, 3752.117, 144.034, 4355.964 
10871,   559, 1981.275, 3752.117, 144.034, 4519.933 
10872,  2349, 1972.271, 3748.161, 126.122, 640.246 
10873,  2350, 1972.271, 3748.161, 126.122, 6374.404 
10874,  1774, 1969.252, 3745.175, 132.697, 1758.819 
10875,  2292, 1975.816, 3742.644, 132.703, 4694.174 
10876,  2293, 1975.816, 3742.644, 132.703, 3193.381 
10877,  1022, 1969.219, 3781.602, 133.309, 2136.372 
10878,   947, 1974.646, 3746.490, 139.227, 470.782 
10879,   948, 1974.646, 3746.490, 139.227, 10297.711 
10880,   949, 1974.646, 3746.490, 139.227, 10297.711 
10881,   950, 1974.646, 3746.490, 139.227, 10297.711 
10882,   951, 1974.646, 3746.490, 139.227, 10297.711 
10883,   952, 1974.646, 3746.490, 139.227, 517.059 
10884,  1966, 1969.424, 3755.184, 129.166, 7088.965 
10885,  2476, 1972.225, 3744.402, 132.033, 4281.955 
10886,  2477, 1972.225, 3744.402, 132.033, 10209.065 
10887,  2478, 1972.225, 3744.402, 132.033, 2098.424 
10888,  2479, 1972.225, 3744.402, 132.033, 6019.917 
10889,  2480, 1972.225, 3744.402, 132.033, 7141.729 
10890,  2481, 1972.225, 3744.402, 132.033, 2650.538 
10891,  1218, 1998.532, 3738.490, 127.605, 2904.335 
10892,  1219, 1998.532, 3738.490, 127.605, 7593.939 
10893,   389, 1991.655, 3725.697, 135.122, 1392.240 
10894,  2047, 1963.187, 3765.990, 129.147, 2102.547 
10895,  1248, 1965.393, 3758.295, 146.224, 228.786 
10896,  2425, 1948.378, 3779.310, 147.497, 202.040 
10897,  2427, 1948.378, 3779.310, 147.497, 5316.697 
10898,  2428, 1948.378, 3779.310, 147.497, 10211.067 
10899,  2429, 1948.378, 3779.310, 147.497, 10211.067 
10900,  2430, 1948.378, 3779.310, 147.497, 10211.067 
10901,  2431, 1948.378, 3779.310, 147.497, 5618.019 
10902,  2434, 1948.378, 3779.310, 147.497, 3009.429 
10903,  2435, 1948.378, 3779.310, 147.497, 10211.067 
10904,  2436, 1948.378, 3779.310, 147.497, 5911.120 
10905,  2442, 1948.378, 3779.310, 147.497, 1268.168 
10906,  2443, 1948.378, 3779.310, 147.497, 5776.029 
10907,  1413, 1951.458, 3782.961, 148.698, 9361.278 
10908,  1945, 1997.405, 3738.435, 120.867, 2603.898 
10909,  1799, 1979.839, 3754.316, 124.432, 4502.807 
10910,  1800, 1979.839, 3754.316, 124.432, 10281.504 
10911,  1801, 1979.839, 3754.316, 124.432, 6469.886 
10912,  1102, 1985.544, 3728.380, 122.818, 3583.248 
10913,  1103, 1985.544, 3728.380, 122.818, 1550.432 
10914,  1104, 1985.544, 3728.380, 122.818, 3185.720 
10915,  1105, 1985.544, 3728.380, 122.818, 998.095 
10916,  1106, 1985.544, 3728.380, 122.818, 10293.505 
10917,  1107, 1985.544, 3728.380, 122.818, 1093.200 
10918,  1955, 1969.727, 3757.291, 145.508, 3149.890 
10919,  1958, 1969.727, 3757.291, 145.508, 5930.844 
10920,  1959, 1969.727, 3757.291, 145.508, 10251.095 
10921,  1960, 1969.727, 3757.291, 145.508, 10251.095 
10922,  1961, 1969.727, 3757.291, 145.508, 3724.345 
10923,   225, 1972.890, 3771.870, 133.444, 9019.181 
10924,   226, 1972.890, 3771.870, 133.444, 10262.448 
10925,   227, 1972.890, 3771.870, 133.444, 3671.952 
10926,   236, 1972.890, 3771.870, 133.444, 1616.718 
10927,   237, 1972.890, 3771.870, 133.444, 8466.857 
10928,   476, 1955.650, 3794.642, 136.360, 4836.958 
10929,   477, 1955.650, 3794.642, 136.360, 636.719 
10930,  1488, 1978.365, 3742.251, 136.124, 567.723 
10931,  1489, 1978.365, 3742.251, 136.124, 10031.842 
10932,   980, 1984.650, 3743.938, 120.960, 6022.628 
10933,   981, 1984.650, 3743.938, 120.960, 10266.759 
10934,   982, 1984.650, 3743.938, 120.960, 2414.679 
10935,   339, 1986.820, 3759.346, 136.200, 8521.904 
10936,   746, 1994.053, 3714.563, 117.732, 3465.562 
10937,   747, 1994.053, 3714.563, 117.732, 1856.313 
10938,   750, 1994.053, 3714.563, 117.732, 829.068 
10939,   675, 1978.621, 3767.118, 134.860, 1448.017 
10940,   676, 1978.621, 3767.118, 134.860, 10229.841 
10941,   677, 1978.621, 3767.118, 134.860, 10229.841 
10942,   678, 1978.621, 3767.118, 134.860, 5906.074 
10943,   843, 1963.952, 3794.755, 143.332, 1694.235 
10944,   835, 1979.218, 3735.567, 121.612, 2442.761 
10945,   836, 1979.218, 3735.567, 121.612, 7789.834 
10946,   837, 1979.218, 3735.567, 121.612, 5984.439 
10947,   103, 1958.440, 3798.509, 151.271, 6577.765 
10948,   104, 1958.440, 3798.509, 151.271, 10287.189 
10949,   105, 1958.440, 3798.509, 151.271, 10287.189 
10950,   106, 1958.440, 3798.509, 151.271, 925.198 
10951,  2314, 1950.246, 3792.856, 155.809, 1394.344 
10952,  2316, 1950.246, 3792.856, 155.809, 4963.518 
10953,  2317, 1950.246, 3792.856, 155.809, 7177.540 
10954,  2318, 1950.246, 3792.856, 155.809, 3101.864 
10955,  2319, 1950.246, 3792.856, 155.809, 4059.679 
10956,  2320, 1950.246, 3792.856, 155.809, 10180.661 
10957,  2321, 1950.246, 3792.856, 155.809, 2177.429 
10958,  2322, 1950.246, 3792.856, 155.809, 7957.698 
10959,  2324, 1950.246, 3792.856, 155.809, 3372.931 
10960,  2325, 1950.246, 3792.856, 155.809, 535.065 
10961,  1900, 1953.296, 3785.367, 155.941, 6163.480 
10962,  1901, 1953.296, 3785.367, 155.941, 10233.791 
10963,  1902, 1953.296, 3785.367, 155.941, 4450.868 
10964,  1903, 1953.296, 3785.367, 155.941, 2922.978 
10965,  1904, 1953.296, 3785.367, 155.941, 1995.969 
10966,  1905, 1953.296, 3785.367, 155.941, 5474.785 
10967,  1906, 1953.296, 3785.367, 155.941, 1074.060 
10968,  1907, 1953.296, 3785.367, 155.941, 5710.155 
10969,  1386, 1953.379, 3780.077, 150.114, 2845.044 
10970,  1387, 1951.326, 3792.598, 159.168, 4551.081 
10971,  1388, 1951.326, 3792.598, 159.168, 10214.847 
10972,  1389, 1951.326, 3792.598, 159.168, 7903.107 
10973,  2117, 1941.329, 3799.210, 156.377, 4739.097 
10974,  2118, 1941.329, 3799.210, 156.377, 10172.057 
10975,  2119, 1941.329, 3799.210, 156.377, 10172.057 
10976,  2120, 1941.329, 3799.210, 156.377, 3464.412 
10977,   871, 1966.005, 3782.979, 151.603, 2683.316 
10978,   134, 1958.592, 3783.589, 154.832, 8483.205 
10979,   135, 1958.592, 3783.589, 154.832, 4555.394 
10980,   351, 1952.711, 3778.510, 150.512, 2847.581 
10981,  2170, 1937.759, 3822.174, 146.245, 492.285 
10982,    45, 1950.040, 3812.121, 144.049, 6069.765 
10983,    46, 1950.040, 3812.121, 144.049, 10196.995 
10984,    47, 1950.040, 3812.121, 144.049, 1313.373 
10985,  2326, 1935.466, 3826.847, 147.121, 4957.433 
10986,  2327, 1935.466, 3826.847, 147.121, 10236.376 
10987,  2328, 1935.466, 3826.847, 147.121, 10236.376 
10988,  2329, 1935.466, 3826.847, 147.121, 3264.520 
10989,  1156, 1955.352, 3802.263, 141.855, 5211.843 
10990,  1157, 1955.352, 3802.263, 141.855, 2831.313 
10991,  2111, 1947.674, 3810.538, 147.873, 2531.178 
10992,  2112, 1947.674, 3810.538, 147.873, 10259.324 
10993,  2113, 1947.674, 3810.538, 147.873, 6401.766 
10994,    29, 1935.656, 3830.711, 149.466, 1485.375 
10995,    30, 1935.656, 3830.711, 149.466, 10189.801 
10996,    31, 1935.656, 3830.711, 149.466, 4507.855 
10997,  1847, 1952.009, 3801.649, 142.400, 2054.310 
10998,  1848, 1952.009, 3801.649, 142.400, 3310.031 
10999,  2294, 1935.102, 3832.626, 153.406, 5753.562 
11000,  2295, 1935.102, 3832.626, 153.406, 10236.668 
11001,  2296, 1935.102, 3832.626, 153.406, 7028.813 
11002,  2298, 1935.102, 3832.626, 153.406, 1322.490 
11003,  2299, 1935.102, 3832.626, 153.406, 4044.673 
11004,   127, 1915.947, 3839.489, 161.125, 1594.999 
11005,  1726, 1906.540, 3878.042, 167.828, 259.087 
11006,  1728, 1906.540, 3878.042, 167.828, 5232.378 
11007,  1729, 1906.540, 3878.042, 167.828, 2432.007 
11008,   122, 1941.964, 3815.980, 166.253, 3479.127 
11009,   123, 1941.964, 3815.980, 166.253, 7916.846 
11010,   721, 1932.306, 3837.964, 154.306, 3400.676 
11011,   722, 1932.306, 3837.964, 154.306, 8036.305 
11012,  1688, 1900.641, 3865.989, 181.464, 9849.514 
11013,  1689, 1900.641, 3865.989, 181.464, 5198.510 
11014,  1692, 1900.641, 3865.989, 181.464, 6531.602 
11015,  1693, 1900.641, 3865.989, 181.464, 10213.189 
11016,  1694, 1900.641, 3865.989, 181.464, 7909.551 
11017,  1695, 1900.641, 3865.989, 181.464, 10213.189 
11018,  1696, 1900.641, 3865.989, 181.464, 7148.892 
11019,  1935, 1900.047, 3857.806, 176.864, 614.737 
11020,  1936, 1900.047, 3857.806, 176.864, 10212.801 
11021,  1937, 1900.047, 3857.806, 176.864, 10212.801 
11022,  1938, 1900.047, 3857.806, 176.864, 10212.801 
11023,  1939, 1900.047, 3857.806, 176.864, 8787.006 
11024,  1804, 1924.314, 3847.383, 156.324, 204.717 
11025,   391, 1907.214, 3875.465, 187.155, 364.979 
11026,   394, 1907.214, 3875.465, 187.155, 7445.735 
11027,   395, 1907.214, 3875.465, 187.155, 10167.520 
11028,   396, 1907.214, 3875.465, 187.155, 927.812 
11029,  1103, 1933.652, 3835.052, 156.254, 9103.422 
11030,  1104, 1933.652, 3835.052, 156.254, 10255.401 
11031,  1105, 1933.652, 3835.052, 156.254, 8705.582 
11032,  1864, 1932.007, 3846.761, 159.051, 3018.727 
11033,   975, 1922.980, 3843.575, 153.116, 7870.379 
11034,   976, 1922.980, 3843.575, 153.116, 6683.961 
11035,  1885, 1907.258, 3845.658, 172.610, 1404.406 
11036,  1886, 1907.258, 3845.658, 172.610, 5093.490 
11037,  1880, 1937.397, 3825.110, 169.646, 1387.160 
11038,    87, 1908.735, 3869.330, 182.058, 5700.870 
11039,    88, 1908.735, 3869.330, 182.058, 10180.031 
11040,    89, 1908.735, 3869.330, 182.058, 4616.049 
11041,    90, 1908.735, 3869.330, 182.058, 3936.933 
11042,    91, 1908.735, 3869.330, 182.058, 4511.645 
11043,    92, 1908.735, 3869.330, 182.058, 10180.031 
11044,    93, 1908.735, 3869.330, 182.058, 10180.031 
11045,    94, 1908.735, 3869.330, 182.058, 1564.942 
11046,   126, 1922.685, 3854.430, 171.956, 10016.963 
11047,   127, 1922.685, 3854.430, 171.956, 634.084 
11048,  1983, 1940.992, 3825.316, 153.662, 1432.746 
11049,  1984, 1940.992, 3825.316, 153.662, 6408.708 
11050,  1985, 1940.992, 3825.316, 153.662, 10202.912 
11051,  1986, 1940.992, 3825.316, 153.662, 1096.534 
11052,  1500, 1925.294, 3843.781, 157.414, 3499.604 
11053,  1502, 1925.294, 3843.781, 157.414, 1586.551 
11054,  1503, 1925.294, 3843.781, 157.414, 7840.753 
11055,  1505, 1925.294, 3843.781, 157.414, 6908.604 
11056,  1506, 1925.294, 3843.781, 157.414, 7820.680 
11057,  1763, 1947.648, 3808.552, 160.659, 422.161 
11058,   278, 1938.094, 3817.107, 163.946, 6685.750 
11059,   279, 1938.094, 3817.107, 163.946, 3043.409 
11060,   282, 1938.094, 3817.107, 163.946, 1699.545 
11061,  1380, 1928.330, 3841.458, 153.183, 3250.394 
11062,  1381, 1928.330, 3841.458, 153.183, 10249.314 
11063,  1382, 1928.330, 3841.458, 153.183, 8274.747 
11064,  2339, 1916.786, 3865.223, 171.274, 1551.419 
11065,  2340, 1916.786, 3865.223, 171.274, 1374.744 
11066,  2341, 1916.786, 3865.223, 171.274, 3676.760 
11067,  2342, 1916.786, 3865.223, 171.274, 1611.576 
11068,   249, 1922.215, 3822.401, 159.749, 8010.556 
11069,   250, 1922.215, 3822.401, 159.749, 7133.042 
11070,   251, 1922.215, 3822.401, 159.749, 5157.714 
11071,  1191, 1946.957, 3804.721, 159.869, 1782.977 
11072,  1195, 1946.957, 3804.721, 159.869, 645.623 
11073,  1196, 1946.957, 3804.721, 159.869, 1595.936 
11074,   811, 1941.963, 3825.895, 152.701, 4585.117 
